0.91736,0,0,0.082645,0,0,0,0,0,0,0
0,0.85417,0.0625,0,0,0,0,0,0,0.083333,0
0,0.073529,0.76471,0.16176,0,0,0,0,0,0,0
0.084615,0,0.076923,0.83846,0,0,0,0,0,0,0
0,0,0,0,0.7,0.3,0,0,0,0,0
0,0,0,0,0.14286,0.66667,0.19048,0,0,0,0
0,0,0,0,0,0.067797,0.79661,0.13559,0,0,0
0,0,0,0,0,0,0.084211,0.8,0,0,0.11579
0,0,0,0,0,0,0,0,0.85149,0.059406,0.089109
0,0.084112,0,0,0,0,0,0,0.046729,0.86916,0
0,0,0,0,0,0,0,0.05914,0.053763,0,0.8871
